Distance (km),Traffic Load (Erlangs),Time (s),BER (Linear),BER (dB)
70.14625527,1.523690935,53.77537754,0.2013884327,6.95965478
39.73001288,0.9471376501,53.78537854,1.00E-08,80
35.85245258,2.915763261,53.79537954,0.1192081575,9.236940244
93.3847471,0.8275760382,53.80538054,1,0
93.46447532,1.223605169,53.81538154,1,0
94.71667757,1.456495013,53.82538254,1,0
48.87693282,3.264306405,53.83538354,0.2016433991,6.954159902
26.17968458,2.296027974,53.84538454,1.00E-08,80
18.82875309,2.875837853,53.85538554,0.008158931021,20.88366739
62.95106111,3.922810004,53.86538654,1,0
86.10337317,0.58586567,53.87538754,0.268274828,5.714200749
47.45508768,3.175634938,53.88538854,0.2583287263,5.878272974
46.47760495,0.600841292,53.89538954,1.00E-08,80
84.22070927,1.081315947,53.90539054,1,0
63.81872464,3.241894291,53.91539154,1,0
53.83073038,2.38432925,53.92539254,0.2063458558,6.85404249
33.36760704,1.487170502,53.93539354,1.00E-08,80
26.71817389,0.8418181477,53.94539454,1.00E-08,80
66.49786256,3.886419949,53.95539554,1,0
38.51951595,0.9240885765,53.96539654,1.00E-08,80
70.58003248,2.279043289,53.97539754,1,0
2.436422957,0.3257318414,53.98539854,1.00E-08,80
56.36453445,3.201383832,53.99539954,0.2764945039,5.583134971
93.03218534,2.471425139,54.00540054,1,0
35.43717882,3.696706242,54.01540154,0.2307085991,6.36936218
91.13901668,3.339196721,54.02540254,1,0
54.838872,3.959168898,54.03540354,0.1643321711,7.842774071
3.525579674,2.173358791,54.04540454,1.00E-08,80
29.19347288,2.882032179,54.05540554,0.00546491562,22.62416539
64.74630089,1.751619001,54.06540654,1.00E-08,80
89.6881882,3.863695889,54.07540754,1,0
55.33146694,3.582260251,54.08540854,0.2687462474,5.706575913
92.99644962,0.7000729282,54.09540954,1,0
94.78483563,3.823740213,54.10541054,1,0
18.54138603,1.799453959,54.11541154,1.00E-08,80
74.79020526,3.722704898,54.12541254,1,0
76.3058634,0.4285773102,54.13541354,0.1559161871,8.071087943
43.15731428,2.027757828,54.14541454,0.01128303261,19.47574157
89.20073983,3.569363282,54.15541554,1,0
73.59606338,1.143889911,54.16541654,0.2586722689,5.872501276
84.30832125,3.541486896,54.17541754,1,0
95.00108649,3.003946688,54.18541854,1,0
59.35034486,0.2750699033,54.19541954,1.00E-08,80
11.32927499,0.861290925,54.20542054,1.00E-08,80
56.53405927,3.925452629,54.21542154,1,0
29.61234232,3.462522349,54.22542254,0.08367264229,10.77416516
20.56079561,0.8142036648,54.23542354,1.00E-08,80
2.975871535,1.454818862,54.24542454,1.00E-08,80
96.28646436,3.233049394,54.25542554,1,0
32.70560241,0.9554841971,54.26542654,1.00E-08,80
77.68005518,3.604166488,54.27542754,1,0
12.59632466,3.149976983,54.28542854,0.01030527281,19.86940507
84.57845176,2.067231745,54.29542954,1,0
79.90235923,3.540582031,54.30543054,1,0
66.63395477,1.036500639,54.31543154,0.09426924719,10.25629961
57.9715897,2.851203717,54.32543254,0.2552785153,5.929857346
23.93282696,2.2956684,54.33543354,1.00E-08,80
86.89227375,3.614568822,54.34543454,1,0
87.55570769,3.394214183,54.35543554,1,0
90.04960109,3.358245256,54.36543654,1,0
94.55213141,2.530684218,54.37543754,1,0
17.22025049,3.802661581,54.38543854,0.005900912004,22.29080862
80.27128733,0.344635146,54.39543954,0.1464738982,8.342397602
51.49015555,3.581990081,54.40544054,0.236089016,6.269242179
44.84843728,0.9824574458,54.41544154,0.0969989334,10.13233041
97.01210035,3.688250698,54.42544254,1,0
67.2188677,3.060454069,54.43544354,1,0
44.63594428,3.952564464,54.44544454,0.1315114788,8.810363388
35.86474842,1.305516662,54.45544554,1.00E-08,80
26.66268863,3.945207272,54.46544654,0.02411211381,16.17764715
77.44534365,1.095187952,54.47544754,0.2094414621,6.789373389
15.17557499,0.4970460044,54.48544854,1.00E-08,80
80.91149503,2.951944741,54.49544954,1,0
50.11222075,3.26544237,54.50545055,0.2325225091,6.335349993
62.23113146,1.428195564,54.51545155,0.1239542077,9.067387263
0.2533019489,0.1629720593,54.52545255,1.00E-08,80
2.990926098,3.412514885,54.53545355,1.00E-08,80
56.97176293,3.570340365,54.54545455,0.2651347655,5.765333221
11.20570032,1.692421019,54.55545555,1.00E-08,80
20.1972978,0.3307348268,54.56545655,1.00E-08,80
79.42234937,3.498140412,54.57545755,1,0
57.36468411,2.808496827,54.58545855,0.2752466303,5.602779892
85.60324102,3.598082081,54.59545955,1,0
27.2227101,2.82033759,54.60546055,0.03448554957,14.62362849
58.1820653,1.892531069,54.61546155,0.07225616,11.41125122
0.615710726,2.194848402,54.62546255,1.00E-08,80
11.32004165,3.660577142,54.63546355,1.00E-08,80
95.95855605,2.559176441,54.64546455,1,0
95.35659203,3.527974234,54.65546555,1,0
89.5701551,3.170189254,54.66546655,1,0
99.54678989,1.42844486,54.67546755,1,0
4.659369915,2.639449358,54.68546855,1.00E-08,80
55.96147816,3.663447678,54.69546955,0.301431556,5.208112847
33.06199528,1.505055152,54.70547055,1.00E-08,80
60.11943186,3.398330225,54.71547155,1,0
96.44949342,3.301019853,54.72547255,1,0
87.06942306,2.147361408,54.73547355,1,0
18.0296606,0.9376291134,54.74547455,1.00E-08,80
94.84010429,2.370409217,54.75547555,1,0
22.3372743,2.260685565,54.76547655,1.00E-08,80
19.87680428,3.816974268,54.77547755,0.06554189833,11.83480984
75.43799584,1.980545391,54.78547855,1,0
65.840144,2.328393304,54.79547955,0.1855940964,7.314358424
57.1984053,1.352601762,54.80548055,0.2212325655,6.551509444
67.78064403,0.950252926,54.81548155,0.03283732531,14.83632225
87.66905213,3.934689543,54.82548255,1,0
45.81387828,3.584265181,54.83548355,0.1230604665,9.098814429
68.133467,1.883924445,54.84548455,0.3561630526,4.483511351
12.46585578,0.7811851023,54.85548555,1.00E-08,80
13.61245935,1.192117603,54.86548655,1.00E-08,80
13.18930471,0.2144769428,54.87548755,1.00E-08,80
68.70156033,2.734381463,54.88548855,1,0
90.69330296,3.129254356,54.89548955,1,0
25.94145028,1.350238419,54.90549055,1.00E-08,80
18.86262832,3.193961612,54.91549155,1.00E-08,80
34.59797771,1.71776535,54.92549255,1.00E-08,80
19.48350827,3.336214812,54.93549355,1.00E-08,80
59.59137652,1.326940853,54.94549455,0.0661569562,11.79424484
24.07504221,1.291163702,54.95549555,1.00E-08,80
12.42696215,3.521728286,54.96549655,1.00E-08,80
70.74006611,0.9128214159,54.97549755,0.03034730178,15.17879917
41.41164674,2.846889547,54.98549855,0.121694577,9.147287744
21.51122428,0.1760957188,54.99549955,1.00E-08,80
30.36499705,2.099039916,55.00550055,0.03315996348,14.79385956
75.25614383,2.76164365,55.01550155,1,0
65.86382159,0.1232060532,55.02550255,1.00E-08,80
72.56031299,2.346290095,55.03550355,1,0
70.62543179,0.1054362426,55.04550455,1.00E-08,80
80.46566746,2.829333036,55.05550555,1,0
83.86813512,1.990388215,55.06550655,1,0
21.28105276,3.572313207,55.07550755,0.0965088994,10.15432637
69.18794597,3.259284309,55.08550855,1,0
9.40553214,3.640923805,55.09550955,1.00E-08,80
85.66617895,1.646530522,55.10551055,1,0
64.13482486,1.878057711,55.11551155,0.1638362341,7.855900433
57.52104565,2.511706525,55.12551255,0.2489969021,6.038060562
28.14359666,3.209799184,55.13551355,0.1733254815,7.611375847
93.4061408,1.358271118,55.14551455,1,0
8.601819238,0.109908852,55.15551555,1.00E-08,80
40.08509056,2.908113122,55.16551655,0.05636004601,12.49028661
50.84270446,1.758394739,55.17551755,0.07649429691,11.16370943
92.87806406,1.227013047,55.18551855,1,0
16.35634603,2.121855451,55.19551955,1.00E-08,80
4.334683879,3.42807504,55.20552055,1.00E-08,80
38.30797176,3.125344696,55.21552155,0.1050384451,9.78651716
34.6580659,2.648295328,55.22552255,0.1369670481,8.63383904
37.08492766,1.174958102,55.23552355,0.05543578604,12.5620979
21.97547279,2.022932819,55.24552455,0.007062895658,21.5101721
6.822369286,3.302726094,55.25552555,1.00E-08,80
98.15217023,1.893645622,55.26552655,1,0
33.551818,0.6374844001,55.27552755,1.00E-08,80
36.36491169,3.193230667,55.28552855,0.09478020565,10.23282353
84.80718846,3.4254887,55.29552955,1,0
99.98446188,0.1086305467,55.30553055,0.01404511889,18.5247458
52.30459093,3.541422549,55.31553155,0.1614770835,7.918891032
95.03684249,3.369196508,55.32553255,1,0
31.68290754,1.823841865,55.33553355,1.00E-08,80
31.4179887,2.799506276,55.34553455,0.08167077114,10.87933344
33.67399522,3.25698247,55.35553555,0.01716719599,17.65300635
14.50644348,3.993472693,55.36553655,0.04334083408,13.63102735
68.34890564,3.146201327,55.37553755,1,0
24.70682481,0.9904598443,55.38553855,1.00E-08,80
45.10317225,0.1817314944,55.39553955,1.00E-08,80
37.92932966,3.537128098,55.40554055,0.07691525562,11.13987512
57.10120896,1.907046255,55.41554155,0.1756605214,7.553258325
26.9551376,0.1103910774,55.42554255,1.00E-08,80
24.28423778,1.443939776,55.43554355,1.00E-08,80
15.5541215,3.868223489,55.44554455,1.00E-08,80
94.10870682,0.7528114449,55.45554555,1,0
78.44432951,3.641173279,55.46554655,1,0
37.53978844,3.334215177,55.47554755,0.006053826403,22.17970037
32.56957049,3.972258744,55.48554855,1.00E-08,80
51.20808693,2.301491812,55.49554955,0.1946298451,7.107905629
82.79868205,3.434206398,55.50555056,1,0
7.84957183,3.14634279,55.51555156,1.00E-08,80
31.95971536,2.481847583,55.52555256,0.08881334396,10.51521778
91.8925546,1.655853894,55.53555356,1,0
53.93586497,3.332195852,55.54555456,0.3406096735,4.67743022
36.09523383,0.3861534596,55.55555556,1.00E-08,80
36.37561115,1.351907403,55.56555656,0.01413589249,18.49676767
86.07373904,2.989587331,55.57555756,1,0
2.582302599,3.929593832,55.58555856,1.00E-08,80
97.69533795,0.9392073173,55.59555956,1,0
41.26273497,1.733978178,55.60556056,0.008127719499,20.90031293
88.02612341,3.429625814,55.61556156,1,0
38.60218087,1.54455556,55.62556256,1.00E-08,80
68.19079913,2.098522519,55.63556356,0.2711139918,5.668480685
41.72880414,2.537770833,55.64556456,1.00E-08,80
73.99683913,0.3327067246,55.65556556,1.00E-08,80
62.70490311,2.445047906,55.66556656,0.1596025545,7.969601619
66.11155827,0.5862938235,55.67556756,0.08400772471,10.75680778
19.261415,0.5716080573,55.68556856,1.00E-08,80
29.49832897,2.334129953,55.69556956,0.165418491,7.814159452
62.85012719,1.768636461,55.70557056,0.1109994355,9.5467923
32.1849215,0.6997652836,55.71557156,1.00E-08,80
72.50539637,1.600633283,55.72557256,0.08886925728,10.51248449
19.37168876,1.994705883,55.73557356,1.00E-08,80
6.973077907,0.7038426382,55.74557456,1.00E-08,80
75.13635628,1.404521697,55.75557556,0.3800579351,4.201501955
12.66762941,1.134846723,55.76557656,1.00E-08,80
1.012637514,1.173425401,55.77557756,1.00E-08,80
66.86937435,3.374564809,55.78557856,1,0
95.56928317,3.651475788,55.79557956,1,0
50.83304085,1.104758497,55.80558056,0.02659037947,15.75275465
93.61965905,0.1285681562,55.81558156,1.00E-08,80
99.44123412,2.396397728,55.82558256,1,0
0.9144841844,0.5219238167,55.83558356,1.00E-08,80
25.91142073,2.358365006,55.84558456,0.004237931841,23.72846032
58.7279994,1.368374916,55.85558556,1.00E-08,80
42.51488898,3.941771823,55.86558656,1.00E-08,80
32.43083773,1.504006187,55.87558756,1.00E-08,80
27.53526056,3.025810216,55.88558856,1.00E-08,80
94.9569805,1.65898436,55.89558956,1,0
66.08536081,2.237335324,55.90559056,0.1322486257,8.786088323
83.83684119,1.220317601,55.91559156,1,0
76.56599687,1.003328242,55.92559256,0.08611821993,10.64904956
13.11100325,3.122264127,55.93559356,0.006872456846,21.62887979
81.84282387,3.565628477,55.94559456,1,0
44.19675049,3.498461966,55.95559556,0.2269939577,6.43985703
8.69332371,0.3051627207,55.96559656,1.00E-08,80
25.36448987,1.172662042,55.97559756,1.00E-08,80
39.05426423,0.6447744297,55.98559856,1.00E-08,80
44.70462912,1.350475001,55.99559956,0.02899232193,15.37717002
92.82305905,3.027639616,56.00560056,1,0
71.45339987,3.748321065,56.01560156,1,0
65.89952393,2.352069968,56.02560256,0.210118681,6.775353341
64.68414075,2.363598097,56.03560356,0.2307778662,6.368058465
86.38238665,1.631164387,56.04560456,1,0
10.07522065,3.930896307,56.05560556,0.01556864572,18.07749164
89.98614302,1.975302933,56.06560656,1,0
16.57724701,3.285875859,56.07560756,0.01013243611,19.94286126
37.85898714,2.573686613,56.08560856,0.003475287058,24.59009317
3.39549041,0.7460002359,56.09560956,1.00E-08,80
43.91726022,0.1870046887,56.10561056,1.00E-08,80
13.46992586,1.231083635,56.11561156,1.00E-08,80
70.70501247,0.6046435771,56.12561256,0.003068356619,25.13094166
44.84794222,3.553369311,56.13561356,0.2364032104,6.2634663
6.053089836,2.59460038,56.14561456,1.00E-08,80
25.30348371,3.08896134,56.15561556,0.1121232953,9.503041469
9.902461617,2.120443132,56.16561656,1.00E-08,80
2.023744693,0.1043287978,56.17561756,1.00E-08,80
57.78803404,0.9372524862,56.18561856,0.01017467789,19.92479331
92.48532221,2.957758974,56.19561956,1,0
97.57078331,2.239922855,56.20562056,1,0
31.70150773,2.164806319,56.21562156,1.00E-08,80
40.35118746,2.122541538,56.22562256,0.06665200012,11.76186814
97.99298234,1.52764314,56.23562356,1,0
52.75123779,2.024777465,56.24562456,0.058576336,12.32277797
93.02710311,3.593840117,56.25562556,1,0
73.24835214,1.792983294,56.26562656,1,0
99.19596671,0.2801486695,56.27562756,0.05775293841,12.38425914
76.06184744,2.596744189,56.28562856,1,0
24.1224283,0.5423399167,56.29562956,1.00E-08,80
18.8391813,1.308973338,56.30563056,1.00E-08,80
71.9244324,1.412499081,56.31563156,0.2616453765,5.822869353
61.84505914,2.25993785,56.32563256,0.06276890645,12.02255437
93.37934781,2.493385431,56.33563356,1,0
48.49273173,0.8572022353,56.34563456,1.00E-08,80
70.996216,0.9734363463,56.35563556,0.1735143011,7.606647247
53.55995975,1.700683683,56.36563656,0.1620450167,7.903643201
0.818918541,3.77301949,56.37563756,1.00E-08,80
72.34967718,1.652468291,56.38563856,0.2428319017,6.146942591
63.49120777,2.576385477,56.39563956,0.2888436756,5.393371371
37.48344089,2.711731408,56.40564056,0.1711207413,7.666973472
36.92870894,0.6255324922,56.41564156,1.00E-08,80
26.66740734,0.6238131949,56.42564256,1.00E-08,80
69.7523703,3.213385352,56.43564356,1,0
3.947838046,2.518474909,56.44564456,1.00E-08,80
87.78151384,3.691584296,56.45564556,1,0
55.20887531,2.305222478,56.46564656,0.04457209351,13.50936967
49.06318877,1.16685128,56.47564756,0.1755871981,7.555071513
26.46036232,1.451993836,56.48564856,0.03599951753,14.4370332
97.73991848,1.039626,56.49564956,1,0
99.4541417,3.771014767,56.50565057,1,0
61.1336716,2.196524512,56.51565157,0.2553468844,5.928694368
53.93843479,3.173334809,56.52565257,0.3083013772,5.110245353
87.4031727,0.3317220807,56.53565357,0.03115497779,15.06472554
54.72187263,3.210419349,56.54565457,0.3191376856,4.960219089
9.507089723,3.271020168,56.55565557,1.00E-08,80
53.67649406,2.492085107,56.56565657,0.2741628932,5.619913255
75.66527865,1.376076463,56.57565757,0.2352645861,6.284434413
81.06407941,2.60801015,56.58565857,1,0
51.66459098,1.225861325,56.59565957,0.1324247261,8.780309167
77.69611745,3.828378083,56.60566057,1,0
93.70338374,3.615380002,56.61566157,1,0
17.0195418,0.5762720606,56.62566257,1.00E-08,80
62.51504429,1.2154472,56.63566357,0.125825747,9.002304827
96.78894825,1.747907346,56.64566457,1,0
24.05475523,2.194237381,56.65566557,1.00E-08,80
25.85505871,3.511720181,56.66566657,0.02089667889,16.79922731
30.57407425,0.5463915027,56.67566757,1.00E-08,80
82.26157808,3.535000576,56.68566857,1,0
72.20392748,0.6902312967,56.69566957,1.00E-08,80
83.55410145,3.900279737,56.70567057,1,0
44.54330379,0.3398815787,56.71567157,1.00E-08,80
23.49190438,2.527379788,56.72567257,1.00E-08,80
16.41927889,3.689989476,56.73567357,1.00E-08,80
3.325891826,2.22408977,56.74567457,1.00E-08,80
21.03365181,3.257448586,56.75567557,1.00E-08,80
56.48771806,0.8133406503,56.76567657,0.0669387732,11.74322251
23.99679322,3.350894637,56.77567757,1.00E-08,80
80.74128179,0.3884355766,56.78567857,0.04609689225,13.36328353
71.52276003,1.895187176,56.79567957,1,0
41.85015578,2.288768397,56.80568057,0.05070894694,12.94915408
62.743386,3.305934019,56.81568157,1,0
29.84079221,3.583361942,56.82568257,0.0516402854,12.87011366
54.09258846,2.563302059,56.83568357,0.2476999514,6.060740786
76.99330041,0.9896007649,56.84568457,0.3238875952,4.896056851
26.6968402,2.10269183,56.85568557,0.005840017383,22.3358586
0.1299099618,2.266865865,56.86568657,1.00E-08,80
80.47444122,2.611361311,56.87568757,1,0
58.61503324,1.9680842,56.88568857,0.1688708787,7.724452369
98.47378771,3.42357202,56.89568957,1,0
6.069073384,0.7421029371,56.90569057,1.00E-08,80
4.093910714,1.359350676,56.91569157,1.00E-08,80
58.90241959,3.943163919,56.92569257,1,0
44.97788128,2.292592005,56.93569357,0.1182483677,9.272048456
40.37313373,2.613712917,56.94569457,0.02247243083,16.48349948
48.81983779,3.607927536,56.95569557,0.3214279048,4.929164226
18.56663062,0.7641347077,56.96569657,1.00E-08,80
50.56609662,2.797245292,56.97569757,0.2623428761,5.811307245
6.199827595,3.421497106,56.98569857,1.00E-08,80
56.83888255,1.811145994,56.99569957,0.03966066446,14.01640014
85.89145823,2.985546379,57.00570057,1,0
7.344201355,2.388627471,57.01570157,1.00E-08,80
40.10346501,0.4339607709,57.02570257,1.00E-08,80
7.54881843,2.132852745,57.03570357,1.00E-08,80
72.21725546,2.661945179,57.04570457,1,0
41.71743847,0.7663088513,57.05570557,1.00E-08,80
61.65705185,0.5752353848,57.06570657,0.01670170669,17.77239147
56.01180244,1.900685429,57.07570757,0.1672348081,7.76673324
28.58910831,0.4304898469,57.08570857,1.00E-08,80
17.32535432,2.623407736,57.09570957,0.0197111543,17.05287942
12.6092424,0.8136955865,57.10571057,1.00E-08,80
58.95782647,2.925843713,57.11571157,0.09029983936,10.44313022
80.78978481,1.099575506,57.12571257,0.300613936,5.2199089
97.15875273,3.182767073,57.13571357,1,0
92.71604023,3.231940209,57.14571457,1,0
21.43108942,3.027709317,57.15571557,1.00E-08,80
46.86742805,1.275373212,57.16571657,0.1487389365,8.275753281
74.68342269,3.681063583,57.17571757,1,0
33.58454311,1.911727251,57.18571857,1.00E-08,80
41.61047134,1.131884512,57.19571957,0.02906193425,15.36675484
73.1173104,1.536676804,57.20572057,0.3228640863,4.909802609
88.15221428,1.855124866,57.21572157,1,0
81.90925973,0.7536377886,57.22572257,0.1942174024,7.117118587
3.744944694,2.631780787,57.23572357,1.00E-08,80
4.616290914,2.645358367,57.24572457,1.00E-08,80
92.80575114,0.3640829767,57.25572557,0.04931537049,13.070177
79.24918339,2.403412691,57.26572657,1,0
61.9807862,3.601563762,57.27572757,1,0
40.42512442,3.456595369,57.28572857,0.2805089302,5.520533082
94.30474574,3.195253321,57.29572957,1,0
90.49406299,1.746545036,57.30573057,1,0
2.608213193,2.638607727,57.31573157,1.00E-08,80
55.25948898,0.3675695687,57.32573257,1.00E-08,80
45.63590819,0.2041530956,57.33573357,1.00E-08,80
85.77497099,3.393239901,57.34573457,1,0
82.30371433,0.3902915819,57.35573557,0.1625548168,7.890001569
47.34636758,2.28252572,57.36573657,0.02194598039,16.58645013
62.69551262,3.540064916,57.37573757,1,0
58.82752231,3.204074363,57.38573857,0.3093331889,5.095734812
77.98428337,2.580006743,57.39573957,1,0
60.75316643,3.080856687,57.40574057,1,0
27.24770652,0.8203573578,57.41574157,1.00E-08,80
27.37433535,3.973214435,57.42574257,1.00E-08,80
92.08685341,2.036831144,57.43574357,1,0
30.61681774,0.4995420973,57.44574457,1.00E-08,80
85.44842327,2.232676819,57.45574557,1,0
65.85780181,2.654149972,57.46574657,1,0
55.35080913,1.041782599,57.47574757,0.01596974404,17.96702045
81.81228869,2.961140625,57.48574857,1,0
66.74023058,0.9741853842,57.49574957,0.01513006842,18.20159108
56.12649543,0.2606768343,57.50575058,1.00E-08,80
40.31837549,3.219188732,57.51575158,0.2472011805,6.069494596
30.96953392,0.8463561123,57.52575258,1.00E-08,80
47.07281422,3.415450109,57.53575358,0.005047671577,22.9690891
75.80125057,2.566338638,57.54575458,1,0
26.64932564,1.065504759,57.55575558,1.00E-08,80
8.345503787,3.87367172,57.56575658,1.00E-08,80
83.70712278,2.963206037,57.57575758,1,0
62.08613654,3.573399158,57.58575858,1,0
57.30707219,0.7513215318,57.59575958,0.04194596898,13.77309769
76.46986804,1.367057222,57.60576058,0.2506703208,6.008970831
19.66421551,3.89016719,57.61576158,0.01266921558,18.97250274
49.25359866,0.8873416318,57.62576258,0.04265802187,13.69999287
6.535469557,3.598761771,57.63576358,1.00E-08,80
12.12993357,0.3216077106,57.64576458,1.00E-08,80
40.6618225,3.874468813,57.65576558,0.1745705708,7.580289682
63.35695728,0.5132839503,57.66576658,0.05206853482,12.83424643
46.56582065,1.872846343,57.67576758,0.04225798561,13.74091209
12.30650563,1.176229314,57.68576858,1.00E-08,80
39.17679473,2.4347173,57.69576958,0.1308033883,8.83381006
99.84396799,2.922769817,57.70577058,1,0
26.21553695,0.505938823,57.71577158,1.00E-08,80
29.31191801,0.6810705887,57.72577258,1.00E-08,80
72.97402104,0.2631863372,57.73577358,1.00E-08,80
11.4393874,0.3511694346,57.74577458,1.00E-08,80
15.77747305,3.859040399,57.75577558,0.03585168278,14.45490455
7.054568958,1.322281902,57.76577658,1.00E-08,80
96.80426041,3.964483422,57.77577758,1,0
99.41575412,3.216178096,57.78577858,1,0
80.60626583,2.390438203,57.79577958,1,0
33.19949859,0.7897097768,57.80578058,1.00E-08,80
68.81697388,1.379120104,57.81578158,0.3107175279,5.07634247
52.85794758,1.000646215,57.82578258,1.00E-08,80
34.27710309,3.741566712,57.83578358,0.1372831596,8.623827339
74.00943043,1.560164452,57.84578458,0.2847138626,5.455913867
25.55531539,3.239568147,57.85578558,0.002600232669,25.8498779
4.446783656,1.693545117,57.86578658,1.00E-08,80
64.68590334,0.5583595205,57.87578758,1.00E-08,80
27.00019729,2.389866031,57.88578858,0.02678860535,15.72049896
4.915103886,2.446467352,57.89578958,1.00E-08,80
67.14139377,3.564126866,57.90579058,1,0
29.68701553,1.971275999,57.91579158,1.00E-08,80
29.7719701,3.942666913,57.92579258,0.03094308714,15.0943636
22.88542568,3.82483416,57.93579358,1.00E-08,80
24.54419191,2.612420727,57.94579458,0.03632354965,14.39811717
58.91030434,1.318467463,57.95579558,0.1193707666,9.231020169
44.96026651,2.473896109,57.96579658,0.09154273059,10.38376137
74.06601713,1.679167268,57.97579758,1,0
49.48645685,3.502879878,57.98579858,0.3477553185,4.587262192
55.14158409,1.580573356,57.99579958,0.05879400661,12.30666943
0.7272192644,0.314782263,58.00580058,1.00E-08,80
54.10428604,2.590976355,58.01580158,0.2097179638,6.783643676
88.14746278,1.315343854,58.02580258,1,0
99.27433945,3.509618516,58.03580358,1,0
35.93665123,0.8222641291,58.04580458,1.00E-08,80
28.50063797,2.349474816,58.05580558,1.00E-08,80
67.10107932,3.667682051,58.06580658,1,0
11.78198594,3.954361824,58.07580758,1.00E-08,80
98.63621603,3.011708607,58.08580858,1,0
38.02990027,3.399702425,58.09580958,0.01487027943,18.2768087
84.66803286,1.334051453,58.10581058,1,0
80.99133078,3.666464285,58.11581158,1,0
46.04283721,1.946628261,58.12581258,1.00E-08,80
25.59758107,1.391668696,58.13581358,1.00E-08,80
94.27940648,0.6018153089,58.14581458,0.3026818499,5.190136204
2.370190971,2.830006355,58.15581558,1.00E-08,80
34.51749404,3.231317497,58.16581658,0.1753885953,7.559986503
54.52561067,1.199033735,58.17581758,0.0633965748,11.97934206
69.09582329,3.502510666,58.18581858,1,0
84.26222707,1.951048736,58.19581958,1,0
17.32880074,0.9164389737,58.20582058,1.00E-08,80
2.367229025,2.0042329,58.21582158,1.00E-08,80
60.82595498,2.361738923,58.22582258,0.2094854908,6.788460514
43.83749828,0.8511944423,58.23582358,1.00E-08,80
55.0222171,1.141703579,58.24582458,0.04052319767,13.92296292
48.13138442,0.4678252591,58.25582558,1.00E-08,80
91.18288724,0.2050245698,58.26582658,0.02376034538,16.24147251
45.31307682,1.152738593,58.27582758,0.01930276686,17.14380435
48.49759162,2.616953899,58.28582858,0.1738923224,7.597195923
84.58810123,1.069266531,58.29582958,1,0
20.83631003,3.814838144,58.30583058,0.0001793589336,37.46276987
97.1657215,3.409855133,58.31583158,1,0
9.89327034,3.568519741,58.32583258,0.0001353024908,38.68694208
86.83294718,0.9591044127,58.33583358,1,0
12.79663891,1.931695524,58.34583458,1.00E-08,80
65.63037952,3.332288971,58.35583558,1,0
37.0857339,1.567008644,58.36583658,0.0562277059,12.50049635
57.05831863,1.258603141,58.37583758,0.00668254909,21.75057842
99.60411615,3.654908264,58.38583858,1,0
59.71595832,2.902612395,58.39583958,0.3684974625,4.335654984
3.139293007,0.6499611826,58.40584058,1.00E-08,80
15.13391847,1.499400892,58.41584158,1.00E-08,80
35.25153992,0.4845887221,58.42584258,1.00E-08,80
4.293548702,3.52353293,58.43584358,0.02998833632,15.23047627
73.1772772,2.489834595,58.44584458,1,0
92.34906414,2.233949078,58.45584558,1,0
32.68689109,0.4754808596,58.46584658,1.00E-08,80
53.56522783,3.886463402,58.47584758,0.2068360654,6.843737323
85.8679202,1.659686733,58.48584858,1,0
30.2660315,0.2336286927,58.49584958,1.00E-08,80
70.41888843,0.9785490311,58.50585059,0.2858183496,5.439098929
71.4107196,3.744241631,58.51585159,1,0
56.85120259,2.861463383,58.52585259,0.2916886157,5.350805207
89.50188382,0.5269224874,58.53585359,0.3060790815,5.141663506
68.59876653,0.8839273166,58.54585459,0.1256479058,9.008447457
78.86415169,2.710188,58.55585559,1,0
68.01885515,3.933787979,58.56585659,1,0
24.05439375,2.870091064,58.57585759,0.01909814132,17.19008897
85.30785129,0.3292061023,58.58585859,0.02675884527,15.72532632
57.3378558,0.9775444868,58.59585959,1.00E-08,80
62.37721749,2.015721583,58.60586059,0.2037070871,6.909938614
96.55098558,1.089863192,58.61586159,1,0
15.91963389,2.020755242,58.62586259,1.00E-08,80
52.38728252,2.565729625,58.63586359,0.2661216646,5.749197687
39.14895384,1.683255352,58.64586459,1.00E-08,80
10.11495314,3.773031671,58.65586559,1.00E-08,80
40.3297753,2.968157024,58.66586659,0.00874887874,20.58047603
66.07680089,1.383729069,58.67586759,0.2551662395,5.931767867
11.15947619,0.1551199709,58.68586859,1.00E-08,80
2.105407286,1.499796424,58.69586959,1.00E-08,80
7.677319612,0.7512907198,58.70587059,1.00E-08,80
94.86822982,2.035482057,58.71587159,1,0
40.5949339,0.5335764276,58.72587259,1.00E-08,80
98.75436163,2.643296311,58.73587359,1,0
62.84434639,2.942693197,58.74587459,1,0
22.17542764,0.9183149485,58.75587559,1.00E-08,80
24.28723072,3.681423682,58.76587659,0.01469280006,18.32895431
23.62282614,3.814084489,58.77587759,0.05003942605,13.0068768
61.34991383,0.5421250096,58.78587859,0.0414965993,13.81987493
4.386997843,3.220607882,58.79587959,0.001753256571,27.56154525
64.40102562,2.640101121,58.80588059,1,0
31.53336342,2.883088507,58.81588159,1.00E-08,80
58.71663559,3.568198995,58.82588259,1,0
45.0795111,2.77980338,58.83588359,0.2886518951,5.396255868
33.11510532,0.5467850282,58.84588459,1.00E-08,80
40.58497121,3.111651461,58.85588559,0.0001484095323,38.28538204
44.08357804,2.326124278,58.86588659,0.003370305695,24.72330706
21.65406844,3.290274819,58.87588759,0.05281511798,12.77241746
